"MFHD_ID","BIB_ID","TITLE","AUTHOR","BEGIN_PUB_DATE","END_PUB_DATE","PUBLISHER","PUB_PLACE","DISPLAY_CALL_NO"
5201590,4805490,"Translating the forest : tourism, trophy hunting and transformation of forest use in Southwestern Central African Republic (CAR) / by Rebecca Hardin. ","Hardin, Becky. ","2000",,,,
11347838,11186480,Translation of olfactory input into behavioral output in the Drosophila larva / by Shelby Anne Montague. ,"Montague, Shelby Anne. ","2012",,,,
10078119,9767662,Translational epigenetics : applications of high-throughput genomic technologies for melanoma diagnostics and treatment / by Jill C. Rubinstein. ,"Rubinstein, Jill C. ","2010",,,,
13127150,13044611,Translational functional MRI techniques for quantitative studies of brain function / by Christina Yi Shin Shu. ,"Shu, Christina Yi Shin, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
12802826,12695722,Translational regulation mediates hyperactive mTORC1-induced aberrations in cortical development / by Tiffany Lin. ,"Lin, Tiffany, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
12098535,11891937,Translational regulation of mouse adult stem cells and their progeny by Pumilio 1 and Pumilio 2 / by Dong Chen. ,"Chen, Dong, ","2013",,,,
14306061,14301693,Translations of Empire : Joseph Conrad and the making of modernism / by Robert Eric Livingston. ,"Livingston, Robert Eric, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
4972584,4582524,Transmembrane domain oligomerization in a biological membrane / by William P. Russ. ,"Russ, William P. ","1998",,,,
13868713,13851473,Transmission Dynamics and Determinants of Leptospirosis Infection Across Space and Time / by Katharine Abbey Owers. ,"Owers, Katharine Abbey, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
14305910,14301517,"Transmission and scholia to Lucan's ""Bellum Civile"" / by Shirley Jane Werner. ","Werner, Shirley Jane, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
4996635,4605711,Transmission of the agent of human granulocytic ehrlichiosis / by Franka Nicole des Vignes. ,"Des Vignes, Franka Nicole. ","1998",,,,
5014135,4622725,Transmitted secrets : the doctors of the Lower Yangzi Region and popular gynecology in Late Imperial China / by Yi-Li Wu. ,"Wu, Yi-Li. ","1998",,,,
13543897,13504562,Transmutation in a Golden Age : Reading Alchemy in Late Medieval and Early Modern Cracow / by Agnieszka Anna Rec. ,"Rec, Agnieszka Anna, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
7687273,7151795,"Transnational religious and citizenship practices and the Pakistani immigrant experience in Houston, Texas / by Ahmed Afzal. ","Afzal, Ahmed. ","2005",,,,
9233645,8822154,"Transpacific servitude : the Asian slaves of Mexico, 1580-1700 / by Tatiana Seijas. ","Seijas, Tatiana. ","2008",,,,
5064148,4671183,Transport equation of mixed type / by Jorge Oswaldo Gomes Aaraￌﾃo. ,"Aaraￌﾃo, Jorge Oswaldo Gomes. ","1997",,,,
6792829,6103446,Transport of osmium from the continents to the oceans / by Gwyneth Ann Williams. ,"Williams, Gwyneth Ann. ","2002",,,,
13047867,12959898,Transport phenomena and thermodynamics in subsurface carbon sequestration and improved oil recovery / by Philip Cheng Myint. ,"Myint, Philip Cheng, ","2015","2016","Yale University, ","[New Haven, Connecticut] : ",
14502692,14502795,Transport theory for particles generated in combustion environments / by Pushkar Tandon. ,"Tandon, Pushkar, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
14497364,14497135,"Transport, modification, and intracellular interactions of CD4 / by Bruce Jeffrey Crise. ","Crise, Bruce Jeffrey, ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
14305894,14301501,"Transport, retention, and oligomerization of proteins in the secretory pathway / by Panayiotis Zagouras. ","Zagouras, Panayiotis, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
11347275,11185887,Transposable elements and host evolution : a case of transposon-mediated regulatory innovation during the evolution of pregnancy / by Deena Emera. ,"Emera, Deena. ","2012",,,,
14954407,14966536,Transverse Bending Of Single Crystals Of Aluminum / by Ming-kao Yen. ,"Yen, Ming-kao, ","1949",,"Yale University, ","[New Haven, Connecticut] : ",
14954408,14966536,Transverse Bending Of Single Crystals Of Aluminum / by Ming-kao Yen. ,"Yen, Ming-kao, ","1949",,"Yale University, ","[New Haven, Connecticut] : ",
5002248,4611165,Trash fiction : the Victorian novel and the rise of the disposable culture / by Natalka Freeland. ,"Freeland, Natalka. ","1998",,,,
13436986,13393523,Trauma of till and trayvon / by Angela Onwuachi-Willig. ,"Onwuachi-Willig, Angela, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
7079928,6430029,"Trauma, relationality, and freedom before God / by Jennifer Erin Beste. ","Beste, Jennifer Erin. ","2003",,,,
13273572,13208565,"Traumatic events, post-traumatic stress disorder, and preterm birth / by Anita H. Sung. ","Sung, Anita H., ","2013",,"Yale University, ","[New Haven, Connecticut] : ",
5272622,4874461,"Traveling eyes : African American travelers create a world, 1789-1930 / by Karin Michele Thomas. ","Thomas, Karin Michele. ","2001",,,,
7092536,6446140,Travels and teachings of Sayyid Jalaￌﾄl al-diￌﾄn Hￌﾣusayn Bukhaￌﾄri (1308-1384) / by Amina M. Steinfels. ,"Steinfels, Amina M. ","2003",,,,
13436609,13393099,Traversing the Indus and the Oxus : trans-regional Islamic revival in the age of political fragmentation and the 'great game' 1747-1880 / by Waleed Ziad. ,"Ziad, Waleed, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
5019938,4628364,Treacherous intimacy : fallen and faithful engagements in Kierkegaard's Works of Love and other writings / by Amy Laura Hall. ,"Hall, Amy Laura. ","1999",,,,
8555364,8148758,Treatment integrity in treatment outcome research (2000-2004) : analysis of the studies and examination of the associated factors / by Francheska Perepletchikova. ,"Perepletchikova, Francheska. ","2007",,,,
8391183,7957830,Treatment of HIV/AIDS and microeconomic behavior in western Kenya / by Harsha Thirumurthy. ,"Thirumurthy, Harsha. ","2006",,,,
13113740,13030477,"Tree, vine, and herb : vegetal themes and media in Late Gothic Germany / by Gregory Charles Bryda. ","Bryda, Gregory Charles, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
14570583,14573808,"Trial by Congress : the controversy over the powers and procedures of congressional investigations, 1945-1952 / by Charles Alexander Byler. ","Byler, Charles Alexander, ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
9728210,9374370,"Trial of abundance : consumption and morality in the Anglo-American novel, 1871-1907 / by Emily Jean Coit. ","Coit, Emily Jean. ","2010",,,,
5017619,4626112,Trials of speech : problematic communication in Ovid / by Christopher Lawson Glover. ,"Glover, Christopher Lawson. ","1999",,,,
13046536,12958524,Triangular diaspora and social resistance in the new American literature / by Suzanne Marie Roszak. ,"Roszak, Suzanne Marie, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
6874580,6199279,"Trinitarian ethics of Jonathan Edwards / by William J. Danaher, Jr. ","Danaher, William J., 1956- ","2002",,,,
12116051,11913413,Trinitarian language of the soul : Dante's theological virtues and the ethical self / by Maria Clara Iglesias Rondina. ,"Iglesias Rondina, Maria Clara, ","2013",,,,
5045722,4653451,"Trinity and Martin Luther : a study on the relationship between genre, language and the Trinity in Luther's late works (1523-1546) / by Christine Maria Helmer. ","Helmer, Christine Maria. ","1997",,,,
9665083,9307146,"Trinity, hierarchy, and difference : mapping the Christian imaginary / by Linn Marie Tonstad. ","Tonstad, Linn Marie. ","2009",,,,
13868621,13851366,Trio Haploinsufficiency Causes Neurodevelopmental Disease-Associated Deficits / by Sara Marie Katrancha. ,"Katrancha, Sara Marie, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
14571148,14574373,Triphenylmethyl complexes of rhenium : Precursors for thermal generation of rhenium(0) radicals / by Lisa Schmeichel Crocker. ,"Crocker, Lisa Schmeichel, ","1989",,"Yale University, ","[New Haven, Connecticut] : ",
14497451,14497222,Triplex intermediates made by Escherichia coli Reca protein : a mechanism for bypassing heterology during strand exchange / by Biru Jwang. ,"Jwang, Biru, ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
9925208,9584928,Triplex-forming peptide nucleic acids as gene modifying agents at the beta-globin locus / by Joanna Yee King Chin. ,"Chin, Joanna Yee King. ","2010",,,,
6756532,6062380,"Triptych of Daoist deities of Heaven, Earth and Water and the making of visual culture in the Southern Song period (1127-1279) / by Shih-shan Susan Huang. ","Huang, Shih-shan Susan. ","2002",,,,
12621215,12478226,Triumph theme and variations in long Renaissance prints / by Eva Dawn Allan. ,"Allan, Eva Dawn, ","2014",,"Yale University, ","New Haven, Connecticut : ",
16035781,16100255,Tropes of Violence and the Changing Nature of Urban Justice in Late Medieval Bruges and Ghent / by Mireille Juliette Pardon. ,"Pardon, Mireille Juliette, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
14868868,14882074,"Trophic Interactions, Ecosystem Functioning, and Restoration of New England Tidal Wetlands / by Alexandria Chanel Moore. ","Moore, Alexandria, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
12759902,12647741,Tropical Brill-Noether theory / by Yoav Len. ,"Len, Yoav, ","2014",,"Yale University, ","[New Haven, Connecticut] : ",
16724130,16835221,"Tropical Climate Dynamics and Oceanic Topography Effect / by Zhao, Bowen. ","Bowen Zhao, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
12636788,12498825,Tropical geometry over higher dimensional local fields / by Soumya Banerjee. ,"Banerjee, Soumya, ","2014",,"Yale University, ","New Haven, Connecticut : ",
14502543,14502646,"Tropics of exile : Conrad, Adorno, Rushdie / by Nico Israel. ","Israel, Nico, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
12117727,11915620,Tropological densities : an existential psychoanalytic ethnography of a Title I school in New York City / by Darian Marcel Parker. ,"Parker, Darian Marcel, ","2013",,,,
16035666,16100140,Trouble with Return : Nostalgia in Modern Italian Literature / by Megan Crognale. ,"Crognale, Megan, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
16035905,16100379,Troubled Signs : Thomas Hoccleve's Objects of Absence / by James Eric Ensley. ,"Ensley, James Eric, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
13093491,13008733,Troubled peace : political violence in post-conflict settings / by Francesca Laura Grandi. ,"Grandi, Francesca Laura, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
8090585,7599155,"Troubles in Belfast : an anatomy of sectarian and political violence, 1920-1922 / by Daniel William Cunname. ","Cunname, Daniel William. ","2005",,,,
14869158,14882364,Troy Story : The Greek Epic Cycle in Latin Epic / by Jennifer LeeAnne Cecelia Weintritt. ,"Weintritt, Jennifer, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
14571409,14574634,Trunkal adiposity as an independent risk factor for stroke among a biracial elderly population of low socioeconomic status / by Loretta Amelia DiPietro. ,"DiPietro, Loretta Amelia, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
11488778,11082129,Trusted integrated circuits / by Yier Jin. ,"Jin, Yier. ","2012",,,,
12762885,12651315,"Truth, art, and faith : Nietzsche's recovery of the sacred / by Jason Alden Smith. ","Smith, Jason Alden, ","2014","2015","Yale University, ","[New Haven, Connecticut] : ",
7941467,7422767,"Truth, time and the novel : veridiction of Tolstoy, Dostoevsky and Balzac / by Ilya Kliger. ","Kliger, Ilya. ","2005",,,,
14502968,14503071,Truth-conditional semantics and Donald Davidson's philosophy of language / by Joshua Frederick Shapiro. ,"Shapiro, Joshua Frederick, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
5024200,4632487,Trypanosoma cruzi Oligopeptidebase B : role in signal transduction and invasion of nonphagocytic host cells / by Elisabet Virginia Caler. ,"Caler, Elisabet Virginia. ","1999",,,,
6731841,6034684,"Tsar's descent from Caesar : clans, genealogy, mythmaking, and statehood in Russia, 1400-1550 / by Cherie K. Woodworth. ","Woodworth, Cherie K. ","2001",,,,
13543680,13504328,"Tsardom of Rock : State, Society, and Mineral Science in Enlightenment Russia / by Anna Christina Graber. ","Graber, Anna Christina, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
7556125,6988742,Tsetse (Diptera: Glossinidae) symbionts : examining the population dynamics and implications of symbiosis on microbial genomes / by Rita Vitorino Moreira Rio. ,"Rio, Rita Vitorino Moreira. ","2004",,,,
7318931,6720954,"Tuba, a novel protein containing Bin/amphiphysin/Rvs and Dbl homology domains, links dynamin to regulation of the actin cytoskeleton / Marco Antonio del Valle Salazar. ","Valle Salazar, Marco Antonio del. ","2004",,,,
14502710,14502813,"Tug of war : Labor, loyalty and rebellion in the Southwestern Illinois coalfields, 1914-1920 / by Carl Weinberg. ","Weinberg, Carl, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
16724116,16835206,"Tumor-Targeted Inhibition of Oncogenic MicroRNAs for Cancer Therapy using a pH-Low Insertion Peptide (pHLIP) / by Svoronos, Alexander Artchariyavivit. ","Alexander Artchariyavivit Svoronos, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
10733435,10526808,Tumor-associated variants of DNA polymerase beta are functionally linked to cancer etiology / by Katherine Ann Donigan. ,"Donigan, Katherine Ann. ","2011",,,,
11504948,11354919,Tumor-associated variants of O￢ﾁﾶ-methylguanine-DNA-methyltransferase have altered DNA repair functionality / by Kristy LeNea Lamb. ,"Lamb, Kristy LeNea, ","2013",,"[publisher not identified], ",[Place of publication not identified] : ,
13436703,13393200,Tumor-extracellular matrix interactions in lung adenocarcinoma progression and metastasis / by Laura E. Stevens. ,"Stevens, Laura E., ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
7651350,7104272,Tumult in the clouds : Robert Oppenheimer and American science / by David K. Hecht. ,"Hecht, David K. (Kenneth) ","2005",,,,
13872888,13855941,Tuned-Oscillator Atomic Force Microscopy and Applications to Exotic Materials and Systems / by Omur Erdinc Dagdeviren. ,"Dagdeviren, Omur Erdinc, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14738175,14748062,"Tung Ch'i-Ch'ang, the Man, His Time, and His Landscape Painting / by Nelson Ikon Wu. ","Wu, Nelson Ikon, ","1954",,"Yale University, ","[New Haven, Connecticut] : ",
14868843,14882049,Tuning Supercritical Carbon Dioxide for Selective Extraction of Microalgae Lipids and Carotenoids / by Thomas Alan Kwan. ,"Kwan, Thomas, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
13868577,13851315,Tuning the Optical and Catalytic Properties of CuO and Fe2O3 Nanosheets for CO2 Conversion / by Zachary Schwartz Fishman. ,"Fishman, Zachary Schwartz, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
8574235,8170637,Tuning-out instability : the importance of feedback control in the spine / by Norman Peter Reeves. ,"Reeves, Norman Peter. ","2007",,,,
14869152,14882358,Tunneling Dynamics and Hydrogen-Bonding Motifs in Model Proton-Transfer Systems / by Zachary N. Vealey. ,"Vealey, Zachary, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
7653130,7106778,Tunneling descent : a new strategy for active contour segmentation of ultrasound images / by Zhong Tao. ,"Tao, Zhong. ","2005",,,,
13112043,13028648,Turbulent energy cascade in dilute polymer solutions / by Alexandre de Chaumont Quitry. ,"De Chaumont Quitry, Alexandre, ","2016","2015","Yale University, ","[New Haven, Connecticut] : ",
14502854,14502957,Turingware : an integrated approach to collaborative computing / by Susanne Christine Hupfer. ,"Hupfer, Susanne Christine, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
14502162,14502265,Turning again to the bookcase : the essays of Virginia Woolf / by Anne Elizabeth Fernald. ,"Fernald, Anne Elizabeth, ","1994",,"Yale University, ","[New Haven, Connecticut] : ",
4909643,4521646,Turning on the heat : non-zero temperature dynamical properties of quantum many-body systems / by Kedar Damle. ,"Damle, Kedar. ","1998",,,,
14704385,14713596,Turning the tables : Transference and countertransference themes in the dyad of the female therapist and male patient / by Lisa Karen Gornick. ,"Gornick, Lisa Karen, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
14705260,14714470,Tuscan dancing figures in the Quattrocento / by Emily Roulette Jayne. ,"Jayne, Emily Roulette, ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
5063553,4670600,Tuthmosis I / by Randa Omar Kazem Baligh. ,"Baligh, Randa Omar Kazem. ","1997",,,,
14569669,14572895,Two Cultures and Images of the Future / by Steven Fred Alger. ,"Alger, Steven Fred, ","1971",,"Yale University, ","[New Haven, Connecticut] : ",
14869035,14882241,Two Novel Algorithms for Extracting Patient Specific Information from Tumor Biopsies GRAPE : A Pathway Template Method to Characterize Tissue-Specific Functionality from Gene Expression Profiles CRSO: A Tool for Identifying Driver Gene Combinations in Ind,"Klein, Michael, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
15656680,15680891,Two Ways from the Golgi : Integrating Glucose and Energy through TUG Protein / by Don Tianmu Li. ,"Li, Don Tianmu, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
5059258,4666415,Two aspartyl-tRNA synthetases in Deinococcus radiodurans / by Joanne Therese Pelaschier. ,"Pelaschier, Joanne Therese. ","2001",,,,
8090780,7599478,"Two different aspects of cell metabolism : (i) recovery from growth inhibition in vivo, and (ii) the biochemical consequences of a split gene / by Jeffrey Sabina. ","Sabina, Jeffrey. ","2005",,,,
5064166,4671200,Two essays in direct marketing / by Sridhar Balasubramanian. ,"Balasubramanian, Sridhar. ","1996",,,,
14502866,14502969,Two essays in dynamic macroeconomics / by Jinill Kim. ,"Kim, Jinill, ","1996",,"Yale University, ","[New Haven, Connecticut] : ",
5205728,4809473,Two essays in open economic macroeconomics / by Thomas A. Lubik. ,"Lubik, Thomas A. ","2000",,,,
9662769,9304151,Two essays on consumer goals and motivation / by Kelly Ann Goldsmith. ,"Goldsmith, Kelly Ann. ","2009",,,,
8206049,7739463,Two essays on economic sociology of education and two essays on the economics of antitrust law and regulation / by Yoon-Ho Alex Lee. ,"Lee, Yoon-Ho Alex. ","2006",,,,
5053184,4660648,Two essays on international business cycles / by Sunghyun Henry Kim. ,"Kim, Sunghyun Henry. ","1997",,,,
9223052,8809830,Two levels of protection for the B cell genome during somatic hypermutation / by Maggie Man Liu. ,"Liu, Maggie Man. ","2008",,,,
8524824,8113885,Two new models for human endometrial function : results from the United States and rural Poland / by Kathryn Bridges Harley Clancy. ,"Clancy, Kathryn Bridges Harley. ","2007",,,,
14306063,14301695,Two olfactory mutants of Drosophila melanogaster define a new class of sodium channel mutation / by Mary Anne Lilly. ,"Lilly, Mary Anne, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
7080299,6430471,Two representations of the criminal in the works of Friedrich Schiller / by Jennifer Driscoll Colosimo. ,"Colosimo, Jennifer Driscoll. ","2003",,,,
9224501,8811419,"Two warring souls : black nationalism, patriotism and the roots of Independent black politics in Atlanta, Georgia, 1891-1924 / by Jay Winston Driskell, Jr. ","Driskell, Jay Winston. ","2009",,,,
14738203,14748090,Two-Dimensional Current Flow in Semiconductor Devices / by Edward Shong-Chit Yang. ,"Yang, Edward Shong-Chit, ","1966",,"Yale University, ","[New Haven, Connecticut] : ",
13873012,13856085,"Two-Phase Liquid-Gas Xenon Time Projection Chambers : Theory, Applications, and Analysis / by Brian Peter Tennyson. ","Tennyson, Brian Peter, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
8219000,7753946,Two-color photoassociation spectroscopy of the a 3 Sigma u plus state o Cs 2 / by Sunil Sainis. ,"Sainis, Sunil. ","2006",,,,
14738046,14747933,Two-dimensional measurements of the time development of gas phase flows / by Michael Winter. ,"Winter, Michael, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
5119949,4725529,Two-dimensional scalar measurements for turbulent flame characterization / by Joseph Fielding. ,"Fielding, Joseph. ","2001",,,,
14738107,14747994,Two-dimensional studies of cluster interface dynamics / by Tang Hong Wong. ,"Wong, Tang Hong, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
14704407,14713618,Two-directional synthesis of skipped polyol chains : Assignment of stereostructure to mycoticin a and B. / by Mark Thomas Goulet. ,"Goulet, Mark Thomas, ","1988",,"Yale University, ","[New Haven, Connecticut] : ",
10393389,10112422,Two-stage model of influence / by Randy Stein. ,"Stein, Randy. ","2011",,,,
14306246,14301887,Type a characteristics and symptom reporting / by Carol E. Cornell. ,"Cornell, Carol E., ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
6902573,6233070,Type system for certified runtime type analysis / by Bratin Saha. ,"Saha, Bratin. ","2003","2002",,,
6892278,6220387,Type-preserving computer infrastructure / by Christopher Adam League. ,"League, Christopher Adam. ","2003",,,,
14954398,14966531,Types Of Contemporary Catholic Social Thought / by Gerard F. Yates. ,"Yates, Gerard F., ","1947",,"Yale University, ","[New Haven, Connecticut] : ",
14954399,14966531,Types Of Contemporary Catholic Social Thought / by Gerard F. Yates. ,"Yates, Gerard F., ","1947",,"Yale University, ","[New Haven, Connecticut] : ",
14569706,14572932,Typology of Narrative / by Charles Frederick Altman. ,"Altman, Charles Frederick, ","1971",,"Yale University, ","[New Haven, Connecticut] : ",
14306206,14301848,Tyrosine kinase activation during calcium-induced keratinocyte differentiation / by Ellen Hope Filvaroff. ,"Filvaroff, Ellen Hope, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
14502602,14502705,Tyrosine phosphorylation on platelet-endothelial cell adhesion molecule-1 (PECAM-1) : Regulation and function / by Theresa Ta-san Lu. ,"Lu, Theresa Ta-san, ","1995",,"Yale University, ","[New Haven, Connecticut] : ",
12799423,12692255,U.S. Navy women's experience with abnormal cervical cancer screening and follow-up care / by Lisa Anne Braun. ,"Braun, Lisa Anne, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
8577896,8174614,U2 snRNP binds intronless histone pre-mRNAs to facilitate U7-snRNP-dependent cleavage / by Kyle Friend. ,"Friend, Kyle. ","2007",,,,
9939793,9602647,Ubiquitination of MHC II in dendritic cells and B cells : roles and regulations / by Mihae Yun. ,"Yun, Mihae. ","2010",,,,
5089605,4695950,"Ugly truth : mystery, fear and manhood in the age of realism / by John Fredric Utz. ","Utz, John Fredric. ","2000",,,,
16035865,16100339,Ultra-thin Film Growth of Chalcogenides to Realize Novel Electronic Phenomena / by Stephen D. Albright. ,"Albright, Stephen D, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
13868719,13851481,Ultrafast Charge Carrier Dynamics of Various Metal Oxide Materials for their use in Photoelectrochemical Cells / by Kevin Patrick Regan. ,"Regan, Kevin Patrick, ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
14497615,14497386,"Ultraist poetry of Gerardo Diego : a study of ""Manual de espumas"" / by Judith Stallings Ward. ","Ward, Judith Stallings, ","1993",,"Yale University, ","[New Haven, Connecticut] : ",
7558483,6991778,Ultrasound mediated gene transfection : use of pulsed focused high frequency ultrasound to deliver free and encapsulated plasmid DNA into mammalian cells in vitro and in vivo with and without contrast agent micronuclei / by Rene G. Williamson. ,"Williamson, Rene G. ","2004",,,,
14738182,14748069,"Umayyads in the ""History"" of Khalifa B. Khayyat / by Carl Wurtzel. ","Wurtzel, Carl, ","1977",,"Yale University, ","[New Haven, Connecticut] : ",
5173724,4778201,"Un-natural history of culture : ethnicity, tradition and territorial conflicts in West Kalimantan, Indonesia, 1800-1997 / by Emily Evans Harwell. ","Harwell, Emily Evans. ","2000",,,,
12625252,12484083,Unawareness and noisy signalling / Sander Heinsalu. ,"Heinsalu, Sander, ","2014",,"Yale University, ","New Haven, Connecticut : ",
16035711,16100185,Unbelonging : National Identity and Foreign Nationals in the Long Haitian Nineteenth Century / by Shanna Jean-Baptiste. ,"Jean-Baptiste, Shanna, ","2020",,"Yale University, ","[New Haven, Connecticut] : ",
4972205,4582156,Uncanny city : Paris in ruins / by Daryl Patrick Lee. ,"Lee, Daryl Patrick. ","1999",,,,
9224866,8811863,"Uncertain path to retirement : a study of retirement patterns, intentions and perceptions among older workers in the U.S. / by Janette A. Kawachi. ","Kawachi, Janette A. ","2008",,,,
14705288,14714498,Uncertain revolutions : English Romantic drama and the rhetoric of historical agency / by William Denison Jewett. ,"Jewett, William Denison, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
14306245,14301886,"Uncertainty, policy and growth : a mean-variance approach / by Giancarlo Corsetti. ","Corsetti, Giancarlo, ","1992",,"Yale University, ","[New Haven, Connecticut] : ",
14703939,14713150,Uncloistered apostolic life for women : Marguerite Bourgeoys's experiment in Ville-Marie / by Mary Anne Foley. ,"Foley, Mary Anne, ","1991",,"Yale University, ","[New Haven, Connecticut] : ",
8218540,7753369,Uncloseting drama : modernism's queer theatres / by Nicholas Salvato. ,"Salvato, Nicholas. ","2006",,,,
5045731,4653460,"Uncommon cause : the Soviet Union and the rise of Tito's Yugoslavia, 1941-1945 / by Paul Ivan Jukicￌﾁ. ","Jukicￌﾁ, Paul Ivan. ","1997",,,,
7201755,6579067,Uncommon memory : the performance of amalgamation in early black political culture / by Tavia Amolo Ochieng' Nyong'o. ,"Ochieng' Nyongoￌﾁ, Tavia Amolo. ","2004",,,,
7314521,6715557,Unconventional myosin function in the immune system / by Jeffrey Peter Holt. ,"Holt, Jeffrey Peter. ","2004",,,,
14869067,14882273,Uncovering Novel Protein-protein Interactions that Modify the Actin Cytoskeleton Organization of Ring Canals in Drosophila / by Katelynn M. Mannix. ,"Mannix, Katelynn, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
13437020,13393562,Uncovering extrinsic regulation of epithelial stem cell behavior in adult mouse skin by live imaging / by Kailin Riley Mesa. ,"Mesa, Kailin Riley, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
14868964,14882170,Uncovering the Molecular Mechanisms of Ligand Binding to Parathyroid Hormone 1 Receptor / by Kelly Culhane. ,"Culhane, Kelly, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
13868624,13851369,Uncovering the Origins of Human Culture : What Domesticated Dogs Can Teach Us about Human Learning / by Angie M. Johnston. ,"Johnston, Angie M., ","2018",,"Yale University, ","[New Haven, Connecticut] : ",
11355740,11195500,Uncovering the cycles and criticalities of the rare earth elements / by Xiaoyue Du. ,"Du, Xiaoyue. ","2012",,,,
12779178,12670705,Uncovering the extent and functional significance of the small proteome in the eukaryotic parasite Trypanosoma brucei / by Megan Elizabeth Ericson. ,"Ericson, Megan Elizabeth, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
13436718,13393217,Under the gun : political parties and violence in Pakistan / by Niloufer Aamina Siddiqui. ,"Siddiqui, Niloufer Aamina, ","2017",,"Yale University, ","[New Haven, Connecticut] : ",
12774592,12665434,Under the shadow of dictators : explaining U.S. military access to authoritarian regimes / by Kaeli Joy McCall Andersen. ,"Andersen, Kaeli Joy McCall, ","2015",,"Yale University, ","[New Haven, Connecticut] : ",
7312554,6713190,Under-use of early reperfusion in older patients with acute myocardial infraction / by Giovanni Filardo. ,"Filardo, Giovanni. ","2004",,,,
9726007,9370897,"Underdogs : a cultural history of the United States Marine Corps, 1941-1965 / by Aaron B. O'Connell. ","O'Connell, Aaron B. ","2010",,,,
14571206,14574431,Undershaft's new algorithm : the political economy of U.S. arms transfers / by Stephen Curtis Daffron. ,"Daffron, Stephen Curtis, ","1990",,"Yale University, ","[New Haven, Connecticut] : ",
15656730,15680941,Understanding Fruit Color Diversity : Global Patterns and Case Studies in Viburnum / by Miranda A. Sinnott-Armstrong. ,"Sinnott-Armstrong, Miranda A., ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
13543584,13504228,"Understanding Human Hand Functionality : Classification, Whole-Hand Usage, and Precision Manipulation / by Ian Merrill Bullock. ","Bullock, Ian Merrill, ","2016",,"Yale University, ","[New Haven, Connecticut] : ",
8887290,8450098,Understanding Lowe syndrome at the cellular and molecular level / by Heather J. McCrea. ,"McCrea, Heather J. ","2008","2009",,,
16035621,16100095,Understanding Parents' Judgements of Childhood Mental Illness : Development of the Perceptions of Psychological Symptoms Scale / by Ava Teresa Casados. ,"Casados, Ava Teresa, ","2019",,"Yale University, ","[New Haven, Connecticut] : ",
