"id","title","repository","identifier","access_note","restrictions","uri"
2097831,"""How Long Does a Tattoo Last? An American Life East and West of Suez"", 2014",Manuscripts and Archives,"[""MS 2009"",null,null,null]",Closed until processed.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2097831
2890274,"Isabel Wilder, undated",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 1114"",null,null,null]", Box  435 (audiovisual materials) Restricted fragile material. This item may not be requested. Reference copies may be available: consult Access Services. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/2890274
2948844,"Lee Hoiby/Thornton Wilder ""Goodby, Goodby World"" Leontyne Price, Carnegie Hall
",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 1114"",null,null,null]",Restricted fragile material. This item may not be requested. Reference copies may be available: consult Access Services. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/2948844
2948846,"""The Bridge of San Luis Rey,"" an opera by Paula M. Kimper at The Lighthouse, New York City , 2002 April 19",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 1114"",null,null,null]",Restricted fragile material. This item may not be requested. Reference copies may be available: consult Access Services. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/2948846
3177601,"Centennial Symposium on Wilder: tapes (1 of 2), 1997-09-18",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 1114"",null,null,null]",Restricted fragile material. This item may not be requested. Reference copies may be available: consult Access Services. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/3177601
3264384,"Centennial Symposium on Wilder: tapes (2 of 2), 1997-09-18",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 1114"",null,null,null]",Restricted fragile material. This item may not be requested. Reference copies may be available: consult Access Services. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/3264384
3868741,"#860718 Chief Judge Wald, undated",Manuscripts and Archives,"[""MS 1631"",null,null,null]","Box 32: Restricted fragile. Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Reference copies may be requested. Consult Access Services for further information.","[""InProcessSpecColl""]",/repositories/12/archival_objects/3868741
531335,"Legassie, N. W. [Eugene O'Neill sitting on rock writing in notebook, circa 1893-1894], statue, bronze",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 124"",null,null,null]",Restricted fragile material. Reference surrogates have been substituted in the main files. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/531335
638330,"Company on tour, candid photographs (negatives), undated",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 436"",null,null,null]","Restricted fragile material. Reference surrogates have been substituted in the main files.  For further information consult the appropriate curator. 
","[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/638330
3870979,"Wichita Mountains, circa 1890-1910",Manuscripts and Archives,"[""MS 774"",null,null,null]","The material was removed from the collection and is inaccessible pending digitization as of August 2024. Following digitization, the album and original nitrate negatives will be destroyed in compliance with Yale University policy. Surrogate images will be available in the future.","[""InProcessSpecColl""]",/repositories/12/archival_objects/3870979
3870980,"Unidentified nitrate negatives, circa 1890-1910",Manuscripts and Archives,"[""MS 774"",null,null,null]","The material was removed from the collection and is inaccessible pending digitization as of August 2024. Following digitization, the original nitrate negatives will be destroyed in compliance with Yale University policy. Surrogate images will be available in the future.","[""InProcessSpecColl""]",/repositories/12/archival_objects/3870980
3870977,"White people and Mission folks, circa 1890-1910",Manuscripts and Archives,"[""MS 774"",null,null,null]","The material was removed from the collection and is inaccessible pending digitization as of August 2024. Following digitization, the album and original nitrate negatives will be destroyed in compliance with Yale University policy. Surrogate images will be available in the future.","[""InProcessSpecColl""]",/repositories/12/archival_objects/3870977
3870975,"Native Americans, circa 1890-1910",Manuscripts and Archives,"[""MS 774"",null,null,null]","The material was removed from the collection and is inaccessible pending digitization as of August 2024. Following digitization, the album and original nitrate negatives will be destroyed in compliance with Yale University policy. Surrogate image will be available in the future.","[""InProcessSpecColl""]",/repositories/12/archival_objects/3870975
1981248,"Additional material, Circa 1985-2000",Manuscripts and Archives,"[""MS 576"",null,null,null]","Access to the collection requires the written permission of Christopher T. Buckley during his lifetime, after which access is unrestricted.

Box 4a (student records): Restricted until 2072. For further information consult the appropriate curator.","[""RestrictedSpecColl""]",/repositories/12/archival_objects/1981248
1981298,"Yale seminar student applications, 1997",Manuscripts and Archives,"[""MS 576"",null,null,null]",Student records restricted until 2072. For Further information consult the appropriate curator. ,"[""RestrictedSpecColl""]",/repositories/12/archival_objects/1981298
3166399,"4. Joseph Smith, attributed, ""Letter of Appointment"", 1844 June 18",Beinecke Rare Book and Manuscript Library,"[""WA MSS 447"",null,null,null]",Restricted material. A reference surrogate has been substituted in folder 4. For further information consult the appropriate curator.,,/repositories/11/archival_objects/3166399
1001571,"Chaplain's Office records, 1939-1989",Manuscripts and Archives,"[""RU 1045"",null,null,null]","Materials in boxes 1- 14 are restricted until Jan 1, 2028 as established by <extref actuate=""onRequest"" show=""new"" href=""http://web.library.yale.edu/mssa/collections/research-use-of-yale-university-archives""> Yale Corporation regulations.</extref>; materials in boxes 15-16 are open for research.

","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1001571
3607162,"Abstract painting, oil on board, framed, undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 31: In-process material pending conservation treatment/housing. For further information, consult Access Services. ","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607162
3607128,"Abstract painting, oil on board, signed on recto, 1959",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 27: In-process material pending conservation treatment/housing. For further information, consult Access Services.  ","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607128
3607080,"Antique opium pipe, circa 1945",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 41: In-process material pending conservation treatment/housing. For further information, consult Access Services. ","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607080
3607081,"Black ebony carved chopsticks, circa 1945",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 41: In-process material pending conservation treatment/housing. For further information, consult Access Services. ","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607081
3607082,"Sewing kit, circa 1945",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 41: In-process material pending conservation treatment/housing. For further information, consult Access Services.","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607082
3607083,"Hand-sewn pouch used for watercolor pad, paints, brushes in WWII China, circa 1945",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 41: In-process material pending conservation treatment/housing. For further information, consult Access Services.","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607083
3607084,"Wooden stamp, undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 42: In-process material pending conservation treatment/housing. For further information, consult Access Services.","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607084
3607085,"Ebony drawing pencil (sealed in tape), undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 42: In-process material pending conservation treatment/housing. For further information, consult Access Services.","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607085
3607086,"Art studio mat knife with handmade sheath, undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 42: In-process material pending conservation treatment/housing. For further information, consult Access Services.","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607086
3607089,"Polaroid land camera model 95 in case, undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2093"",null,null,null]","Box 45: In-process material pending conservation treatment/housing. For further information, consult Access Services.","[""InProcessSpecColl""]",/repositories/11/archival_objects/3607089
458394,"Strang, James Jesse. Diary., 1831 - 1836",Beinecke Rare Book and Manuscript Library,"[""WA MSS S-186-189"",null,null,null]",Restricted fragile material. Physical and digital surrogates are available. For more information please consult the appropriate curator. ,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/458394
3078876,CS,Beinecke Rare Book and Manuscript Library,"[""JWJ MSS 26"",null,null,null]",Restricted fragile material. Reference surrogates have been substituted in the main files. For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/3078876
3727684,"Scarrys confidential and personal correspondence, 1976",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]",Restricted until 2045. For further information consult the appropriate curator.,"[""RestrictedSpecColl""]",/repositories/11/archival_objects/3727684
3727685,"Scarrys multi-subject correspondence, 1971 - 1975",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]",Restricted until 2045. For further information consult the appropriate curator.,"[""RestrictedSpecColl""]",/repositories/11/archival_objects/3727685
3727686,"Richard Scarry general correspondence, 1969 - 1971",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]",Restricted until 2045. For further information consult the appropriate curator.,"[""RestrictedSpecColl""]",/repositories/11/archival_objects/3727686
1204255,"Student recommendations, 1970s-1990s",Manuscripts and Archives,"[""MS 1790"",null,null,null]",The materials are restricted until 2091 as established by Yale Corporation regulations http://web.library.yale.edu/mssa/collections/research-use-of-yale-university-archives.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1204255
3657537,Patricia M. Scarry Files,Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]",Box 39: Restricted until 2059. For further informatino consult the appropriate curator. ,"[""RestrictedSpecColl""]",/repositories/11/archival_objects/3657537
3657608,"Restricted correspondence, 1968–1984",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]",Restricted until 2059. For further information consult the appropriate curator.,"[""RestrictedSpecColl""]",/repositories/11/archival_objects/3657608
690809,"Nitrate negatives for ""Carnival of Venice"", Undated",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 656"",null,null,null]",Restricted fragile material. For more information please consult Access Services. ,"[""RestrictedFragileSpecColl"", ""ColdStorageBrbl"", ""NoRequest""]",/repositories/11/archival_objects/690809
3657642,"Untitled oil painting on canvas, sailor, 1941",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]","Box 55: In-process material pending housing. For further information, consult Access Services.  
","[""InProcessSpecColl""]",/repositories/11/archival_objects/3657642
3657555,"Golden Book Preschool Frame-Tray Puzzle, [1976]",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]","Box 65: In-process material pending housing. For further information, consult Access Services.  
","[""InProcessSpecColl""]",/repositories/11/archival_objects/3657555
3657549,"Children's briefcase by Auguri di Mondadori, Italy, undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]","Box 61: In-process material pending housing. For further information, consult Access Services.  
","[""InProcessSpecColl""]",/repositories/11/archival_objects/3657549
3657556,"Golden Book <title>Best Word Book Ever</title> frame-tray puzzles, [1971]",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2090"",null,null,null]","Box 66: In-process material pending housing. For further information, consult Access Services.  
","[""InProcessSpecColl""]",/repositories/11/archival_objects/3657556
3877530,"Woodblock mounted on burlap depicting a map with buildings, undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2144"",null,null,null]",This item is not currently available for use due to conservation treatment.,"[""InProcessSpecColl""]",/repositories/11/archival_objects/3877530
3877531,"Woodblock mounted on burlap depicting a cat on a chair, undated",Beinecke Rare Book and Manuscript Library,"[""GEN MSS 2144"",null,null,null]",This item is not currently available for use due to conservation treatment.,"[""InProcessSpecColl""]",/repositories/11/archival_objects/3877531
3876972,"Theater resume, undated",Beinecke Rare Book and Manuscript Library,"[""JWJ MSS 390"",null,null,null]",Box 5 (restricted papers): Restricted until 2033.,"[""RestrictedCurApprSpecColl""]",/repositories/11/archival_objects/3876972
675062,"Fragments, undated",Beinecke Rare Book and Manuscript Library,"[""YCAL MSS 6"",null,null,null]",Restricted fragile material.  Reference surrogates have been substituted in the main files.  For further information consult the appropriate curator.,"[""RestrictedFragileSpecColl""]",/repositories/11/archival_objects/675062
1535228,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535228
1535233,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535233
1535237,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535237
1535245,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535245
1535249,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535249
1535262,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535262
1535266,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535266
1535270,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535270
1535273,"Untitled sermon on commencement day, Undated",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535273
1535274,"Untitled sermon re: freedom, Undated",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535274
1535282,"Lovett, Sidney. Talk for Lenten series at Yale University with an introduction by Coffin, 1965 March 28",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535282
1535287,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535287
1535224,"Original <emph render=""smcaps"">[reel-to-reel; restricted]</emph>",Manuscripts and Archives,"[""MS 1665"",null,null,null]","Original audio, film, and video recordings, as well as preservation masters and duplicating masters may not be played. Readers may only play use copies. If a use copy of a particular recording does not exist, researchers must consult with the reference archivist for policies and procedures regarding the creation of duplicating master and use copies of original recordings.
","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1535224
2114917,"Prospective artist, Leahy, 1997",Manuscripts and Archives,"[""MS 2021"",null,null,null]","As a preservation measure, original materials, as well as preservation and duplicating masters, may not be used. Digital access copies must be provided for use. Contact Manuscripts and Archives at <ref actuate=""onRequest"" show=""new"" href=""mailto:beinecke.library@yale.edu?subject=Digital Copy Request: [Preservica] ms_2021_s04_b034"">beinecke.library@yale.edu</ref> to request access.","[""RestrictedCurApprSpecColl"", ""RestrictedFragileSpecColl""]",/repositories/12/archival_objects/2114917
2114919,"Training session film, 1997",Manuscripts and Archives,"[""MS 2021"",null,null,null]","As a preservation measure, original materials, as well as preservation and duplicating masters, may not be used. Digital access copies must be provided for use. Contact Manuscripts and Archives at <ref actuate=""onRequest"" show=""new"" href=""mailto:beinecke.library@yale.edu?subject=Digital Copy Request: [Preservica] ms_2021_s04_b035"">beinecke.library@yale.edu</ref> to request access.","[""RestrictedCurApprSpecColl"", ""RestrictedFragileSpecColl""]",/repositories/12/archival_objects/2114919
2114935,"Supervisor training overview/production, 1999",Manuscripts and Archives,"[""MS 2021"",null,null,null]","As a preservation measure, original materials, as well as preservation and duplicating masters, may not be used. Digital access copies must be provided for use. Contact Manuscripts and Archives at <ref actuate=""onRequest"" show=""new"" href=""mailto:beinecke.library@yale.edu?subject=Digital Copy Request: [Preservica] ms_2021_s04_b036"">beinecke.library@yale.edu</ref> to request access.","[""RestrictedCurApprSpecColl"", ""RestrictedFragileSpecColl""]",/repositories/12/archival_objects/2114935
2114936,"Volunteer training overview, 1997",Manuscripts and Archives,"[""MS 2021"",null,null,null]","As a preservation measure, original materials, as well as preservation and duplicating masters, may not be used. Digital access copies must be provided for use. Contact Manuscripts and Archives at <ref actuate=""onRequest"" show=""new"" href=""mailto:beinecke.library@yale.edu?subject=Digital Copy Request: [Preservica] ms_2021_s04_b037"">beinecke.library@yale.edu</ref> to request access.","[""RestrictedCurApprSpecColl"", ""RestrictedFragileSpecColl""]",/repositories/12/archival_objects/2114936
2115014,"""Beyond Rage: Healing High Risk Youth through the Arts"" seminar, June 25, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115014
2115016,"Le Cirque Baroque circus performance, June 28, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115016
2115017,"Le Cirque Baroque circus performance, Undated",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115017
2115028,"Le Cirque Baroque circus performance, Undated",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115028
2115018,"""Cities of the Future: What Works?"": Cities Conference seminar, June 25, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115018
2115019,"""Cities of the Future: What Works?"": Cities Conference seminar, June 25, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115019
2115021,"""Convergence: Some Parades for Charlie's Dad"" musical performance, June 18, 2000",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115021
2115022,"Gergen, David talk on politics, June 24, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115022
2115023,"Northern Broadsides and Barrie Rutter talk on making theater a popular art form, June 28, 1997",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115023
2115024,"""Out Loud: Poetry Slam"", June 27, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115024
2115025,"Pinsky, Robert poetry reading, June 28, 1997",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115025
2115026,"Red Shirt, Delphine. Reading from <title render=""italic"">Bead on an Ant Hill: A Lakota Childhood</title> , June 27, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115026
2115027,"Royal National Theater of London, June 25, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115027
2115029,"Trillin, Calvin reading, June 24, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115029
2115031,"Festival, 1996",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115031
2115032,"Festival, 1997",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115032
2115033,"Festival, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115033
2115034,"""Visual Artists in Residence"", June 25, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115034
2114897,"""Welcome Volunteers"" orientation film, 1996",Manuscripts and Archives,"[""MS 2021"",null,null,null]","As a preservation measure, original materials, as well as preservation and duplicating masters, may not be used. Digital access copies must be provided for use. Contact Manuscripts and Archives at <ref actuate=""onRequest"" show=""new"" href=""mailto:beinecke.library@yale.edu?subject=Digital Copy Request: [Preservica] ms_2021_s04_b033"">beinecke.library@yale.edu</ref> to request access.","[""RestrictedCurApprSpecColl"", ""RestrictedFragileSpecColl""]",/repositories/12/archival_objects/2114897
2115020,"""Cities of the Future: How Will Cities Change?"" Cities Conference seminar, June 26, 1998",Manuscripts and Archives,"[""MS 2021"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/2115020
957885,Work prints,Manuscripts and Archives,"[""RU 840"",null,null,null]","Original audiovisual materials, as well as preservation and duplicating masters, may not be played. Researchers must consult use copies, or if none exist must pay for a use copy, which is retained by the repository. Researchers wishing to obtain an additional copy for their personal use should consult Copying Services information on the Manuscripts and Archives web site.","[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/957885
957886,Sync rolls,Manuscripts and Archives,"[""RU 840"",null,null,null]","As a preservation measure, original materials, as well as preservation and duplicating masters, may not be used. Digital access copies must be provided for use. Contact Manuscripts and Archives at <ref actuate=""onRequest"" show=""new"" href=""mailto:beinecke.library@yale.edu?subject=Digital Copy Request: [Preservica] ru_0840_1979-a-009_b025b"">beinecke.library@yale.edu</ref> to request access.","[""RestrictedCurApprSpecColl"", ""RestrictedFragileSpecColl""]",/repositories/12/archival_objects/957886
2264791,"University of Missouri telelecture on family planning, Circa 1970",Manuscripts and Archives,"[""MS 2040"",null,null,null]","As a preservation measure, original materials, as well as preservation and duplicating masters, may not be used. Digital access copies must be provided for use. Contact Manuscripts and Archives at <ref actuate=""onRequest"" show=""new"" href=""mailto:beinecke.library@yale.edu?subject=Digital Copy Request: [Preservica] ms_2040_s01_b005"">beinecke.library@yale.edu</ref> to request access.","[""RestrictedCurApprSpecColl"", ""RestrictedFragileSpecColl""]",/repositories/12/archival_objects/2264791
1538840,"Miscellaneous Unnumbered Tapes, 1987-circa 1990",Manuscripts and Archives,"[""MS 1818"",null,null,null]",Materials in this series are digitized. Researchers must use the digital copies instead of the originals.,"[""RestrictedCurApprSpecColl""]",/repositories/12/archival_objects/1538840
